fonte,licensa,licensa_raw,license_status,url,bairro,lat,lng,quartos,host_id,airbnb_date,official_date
airbnb,82145,82145/AL,licença reutilizada 20,https://www.airbnb.com/rooms/913572091198233400,Penha de Frana,38.7327317,-9.1301496,1,505424337,2026-06-25,2018-09-05
airbnb,82145,82145/AL,licença reutilizada 20,https://www.airbnb.com/rooms/913604940952906887,Penha de Frana,38.7327317,-9.1301496,1,505424337,2026-06-25,2018-09-05
airbnb,145671,145671/AL,,https://www.airbnb.com/rooms/913621401131608424,So Domingos de Benfica,38.75515,-9.18134,2,519964172,2026-06-25,2023-05-30
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/913648562414791082,Ajuda,38.7027192979727,-9.191676109725899,1,192473183,2026-06-23,
airbnb,125875,125875/AL,licença reutilizada 5,https://www.airbnb.com/rooms/901640584465786203,Avenidas Novas,38.7361066,-9.1563719,,513332082,2026-06-25,2022-04-21
airbnb,3965,3965/AL,licença reutilizada 6,https://www.airbnb.com/rooms/913676887599471529,Arroios,38.72951115356442,-9.136643721479839,,186448151,2026-06-25,2014-08-18
airbnb,116758,116758/AL,,https://www.airbnb.com/rooms/913684186652434359,Campo de Ourique,38.719183470321276,-9.166246131062508,2,452573793,2026-06-26,2021-06-04
airbnb,82145,82145/AL,licença reutilizada 20,https://www.airbnb.com/rooms/913693649228221685,Penha de Frana,38.73382395770156,-9.129941306096098,,505424337,2026-07-02,2018-09-05
airbnb,82145,82145/AL,licença reutilizada 20,https://www.airbnb.com/rooms/913704574234157972,Penha de Frana,38.73367,-9.12901,,505424337,2026-07-02,2018-09-05
airbnb,82145,82145/AL,licença reutilizada 20,https://www.airbnb.com/rooms/913720607892992845,Penha de Frana,38.73236,-9.12914,1,505424337,2026-06-26,2018-09-05
airbnb,22813,22813/AL,licença invalida (distancia 223.40516024168915),https://www.airbnb.com/rooms/913826584148092350,Avenidas Novas,38.73092,-9.15147,5,16551599,2026-06-26,2015-12-16
airbnb,59599,59599/AL,licença reutilizada 5,https://www.airbnb.com/rooms/913873307315200540,Avenidas Novas,38.73386,-9.14654,1,75414871,2026-06-26,2017-11-14
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/913938527699074242,Penha de Frana,38.73556989044551,-9.128748269311519,1,437807526,2026-06-25,
airbnb,82145,82145/AL,licença reutilizada 20,https://www.airbnb.com/rooms/914237040139016685,Penha de Frana,38.73359,-9.13043,,505424337,2026-06-26,2018-09-05
airbnb,104678,104678/AL,sem licença,https://www.airbnb.com/rooms/901944815145579418,Estrela,38.703715228048864,-9.15901342225052,2,56201244,2026-06-26,
airbnb,82145,82145/AL,licença reutilizada 20,https://www.airbnb.com/rooms/914271149856207245,Penha de Frana,38.73357,-9.13084,12,505424337,2026-07-02,2018-09-05
airbnb,82145,82145/AL,licença invalida (distancia 1.545652556128537);licença reutilizada 20,https://www.airbnb.com/rooms/914418761123134017,Santo Antnio,38.71837,-9.14177,,505424337,2026-06-25,2018-09-05
airbnb,82145,82145/AL,licença invalida (distancia 1.4165337280424897);licença reutilizada 20,https://www.airbnb.com/rooms/914423683089968603,Santo Antnio,38.72024,-9.14342,,505424337,2026-06-25,2018-09-05
airbnb,4561,4561/AL,licença reutilizada 6,https://www.airbnb.com/rooms/914426314576182170,Areeiro,38.74351,-9.1393,,186448151,2026-06-25,2012-03-19
airbnb,3962,3962/AL,licença reutilizada 2,https://www.airbnb.com/rooms/914436748199277680,Arroios,38.72807207688222,-9.136895873855368,,186448151,2026-07-02,2014-08-18
airbnb,82145,82145/AL,licença invalida (distancia 1.395191107997618);licença reutilizada 20,https://www.airbnb.com/rooms/914441659680211946,Santo Antnio,38.72038890693956,-9.143256692471919,,505424337,2026-06-26,2018-09-05
airbnb,122800,122800/AL,licença reutilizada 6,https://www.airbnb.com/rooms/914961977358584559,Parque das Naes,38.7622755,-9.1013714,,129000409,2026-06-25,2022-02-02
airbnb,82147,82147/AL,licença invalida (distancia 3.4588999471802993);licença reutilizada 17,https://www.airbnb.com/rooms/901978338458153525,Misericrdia,38.70911,-9.14798,,505424337,2026-06-26,2018-09-05
airbnb,39796,39796/AL,sem licença,https://www.airbnb.com/rooms/901988684607715690,Santa Maria Maior,38.71194122910067,-9.128712705619616,2,422953941,2026-06-26,
airbnb,001550,001550/AL,sem licença,https://www.airbnb.com/rooms/902038743385569414,Estrela,38.7047,-9.17208,,517132000,2026-06-25,
airbnb,122800,122800/AL,licença reutilizada 6,https://www.airbnb.com/rooms/914972506785479325,Parque das Naes,38.7622755,-9.1013714,,129000409,2026-07-03,2022-02-02
airbnb,122800,122800/AL,licença reutilizada 6,https://www.airbnb.com/rooms/914974990579475146,Parque das Naes,38.7622755,-9.1013714,,129000409,2026-06-25,2022-02-02
airbnb,122800,122800/AL,licença reutilizada 6,https://www.airbnb.com/rooms/914975128491576225,Parque das Naes,38.7622755,-9.1013714,,129000409,2026-06-25,2022-02-02
airbnb,35420,35420/AL,,https://www.airbnb.com/rooms/914992292937496697,Santo Antnio,38.7170593,-9.1509918,2,67497920,2026-06-26,2016-10-02
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/915120163507722675,Avenidas Novas,38.73317361295647,-9.146167184416512,,403083405,2026-06-26,
airbnb,63053,63053/AL,licença reutilizada 14,https://www.airbnb.com/rooms/915882679364935932,Santa Maria Maior,38.715502,-9.13392,4,520502849,2026-06-25,2018-01-23
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/902062867336167711,So Vicente,38.71865767352679,-9.130476526916027,3,148891205,2026-06-26,
airbnb,87158,87158/AL,licença reutilizada 7,https://www.airbnb.com/rooms/915906007740732133,Santo Antnio,38.72529,-9.14649,,520508873,2026-07-02,2018-10-20
airbnb,768662023,768662023,sem licença,https://www.airbnb.com/rooms/916027724395346046,Olivais,38.77812,-9.117641,2,81287840,2026-06-23,
airbnb,123292,123292/AL,,https://www.airbnb.com/rooms/916077191505016968,So Domingos de Benfica,38.74332779139448,-9.174676532402048,2,290562167,2026-06-23,2022-02-17
airbnb,105112,105112/AL,sem licença,https://www.airbnb.com/rooms/916079509470183206,Marvila,38.74733295849039,-9.119271263409605,1,140552386,2026-06-25,
airbnb,48092,48092/AL,licença reutilizada 3,https://www.airbnb.com/rooms/916634010708830652,Santa Maria Maior,38.7159968,-9.1329572,1,518618225,2026-06-25,2017-06-19
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/917104394784994376,Arroios,38.7274916,-9.1333437,2,49096239,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/902067735371062008,Santa Maria Maior,38.71888,-9.13618,1,39903070,2026-06-25,
airbnb,50985,50985/AL,licença invalida (distancia 1.7371579469023024);licença reutilizada 12,https://www.airbnb.com/rooms/917323832976211733,Santo Antnio,38.7247864,-9.1546822,,505424337,2026-06-23,2017-07-10
airbnb,50985,50985/AL,licença invalida (distancia 1.8698292595910793);licença reutilizada 12,https://www.airbnb.com/rooms/917350843910651290,Santo Antnio,38.72372,-9.15537,,505424337,2026-06-25,2017-07-10
airbnb,38203,38203/AL,,https://www.airbnb.com/rooms/917372661705309743,Campolide,38.725694869133186,-9.166571420901493,1,217647754,2026-06-25,2016-12-29
airbnb,121566,121566/AL,,https://www.airbnb.com/rooms/917415030528671171,So Vicente,38.71721919853749,-9.119062276649139,2,48922678,2026-06-25,2021-12-10
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/917492389053498805,Arroios,38.73384,-9.1395,,457317379,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/917879661853478876,Estrela,38.71138978504565,-9.17024206638901,4,159865459,2026-06-23,
airbnb,17770,17770/AL,sem licença,https://www.airbnb.com/rooms/917882360072557536,Estrela,38.71144150890075,-9.168719351595179,4,166747528,2026-06-25,
airbnb,50985,50985/AL,licença invalida (distancia 1.7371579469023024);licença reutilizada 12,https://www.airbnb.com/rooms/917906534541069095,Santo Antnio,38.7247864,-9.1546822,,505424337,2026-06-23,2017-07-10
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/917915554412531482,Campo de Ourique,38.7196647,-9.1578591,1,309344389,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/917983512681931925,Santo Antnio,38.7225234,-9.1562673,2,4189583,2026-06-25,
airbnb,50985,50985/AL,licença invalida (distancia 1.7371579469023024);licença reutilizada 12,https://www.airbnb.com/rooms/918004993392544642,Santo Antnio,38.7247864,-9.1546822,,505424337,2026-06-25,2017-07-10
airbnb,50985,50985/AL,licença invalida (distancia 1.7371579469023024);licença reutilizada 12,https://www.airbnb.com/rooms/918043365180123393,Santo Antnio,38.7247864,-9.1546822,,505424337,2026-06-23,2017-07-10
airbnb,50985,50985/AL,licença invalida (distancia 1.7371579469023024);licença reutilizada 12,https://www.airbnb.com/rooms/918053835344854190,Santo Antnio,38.7247864,-9.1546822,,505424337,2026-06-25,2017-07-10
airbnb,87158,87158/AL,licença reutilizada 7,https://www.airbnb.com/rooms/918113231226296607,Santo Antnio,38.72535959733543,-9.146992512451087,,520508873,2026-07-02,2018-10-20
airbnb,94660,94660,sem licença,https://www.airbnb.com/rooms/918121900569737824,Campo de Ourique,38.7193341,-9.1598906,,250091237,2026-06-25,
airbnb,31904,31904,,https://www.airbnb.com/rooms/902266597005527656,Arroios,38.71819144196126,-9.139636857672118,1,517211108,2026-07-02,2016-07-07
airbnb,57471,57471/AL,,https://www.airbnb.com/rooms/918196185070757880,Marvila,38.74056839319304,-9.116502592004403,3,125860410,2026-06-25,2017-09-29
airbnb,139716,139716/AL,,https://www.airbnb.com/rooms/918219370267202349,Lumiar,38.758681,-9.170411,3,521102256,2026-07-02,2023-03-18
airbnb,85244,85244/AL,licença reutilizada 2,https://www.airbnb.com/rooms/918574787147497225,Santa Maria Maior,38.714548306762616,-9.138352368197618,1,1756107,2026-07-02,2018-10-12
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/918593461897995670,So Vicente,38.7177099,-9.1253283,2,33181520,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/918639876035705133,Avenidas Novas,38.73921,-9.15044,2,419162816,2026-06-26,
airbnb,25054,25054/AL,sem licença,https://www.airbnb.com/rooms/918649761202219046,Misericrdia,38.710058,-9.1507096,,487802032,2026-06-26,
airbnb,28873,28873/AL,licença reutilizada 6,https://www.airbnb.com/rooms/918654880094907244,Arroios,38.73562,-9.13205,,186448151,2026-06-25,2016-05-13
airbnb,148161,148161/AL,,https://www.airbnb.com/rooms/918656043350294127,Alvalade,38.74839329537118,-9.141839057672113,2,7527638,2026-06-25,2023-07-20
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/902698982008745023,Arroios,38.720499873022746,-9.132779497653743,,264550460,2026-06-26,
airbnb,25034,25034/AL,sem licença,https://www.airbnb.com/rooms/918692596222162784,Misericrdia,38.710058,-9.1507096,1,487802032,2026-06-26,
airbnb,14560,14560/AL,licença reutilizada 4,https://www.airbnb.com/rooms/918697025848722322,Campo de Ourique,38.71825,-9.15637,1,4827358,2026-06-25,2015-05-28
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/918743957479261191,Belm,38.69457,-9.21225,1,89548893,2026-06-25,
airbnb,32031,32031/AL,,https://www.airbnb.com/rooms/918810248185458234,Misericrdia,38.71482,-9.14623,3,17263208,2026-06-25,2016-07-11
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/918828849674375325,Santo Antnio,38.72094,-9.1501,1,484535538,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/918829103470372873,Santo Antnio,38.72095,-9.1501,1,484535538,2026-06-25,
airbnb,87158,87158/AL,licença reutilizada 7,https://www.airbnb.com/rooms/918846988230045289,Santo Antnio,38.7260172,-9.1459599,,520508873,2026-07-02,2018-10-20
airbnb,87158,87158/AL,licença reutilizada 7,https://www.airbnb.com/rooms/918854685985393846,Santo Antnio,38.72655686600631,-9.14706598267854,,520508873,2026-07-02,2018-10-20
airbnb,87158,87158/AL,licença reutilizada 7,https://www.airbnb.com/rooms/918861811683313710,Santo Antnio,38.726870251237415,-9.145353727145917,,520508873,2026-07-02,2018-10-20
airbnb,57871,57871,sem licença,https://www.airbnb.com/rooms/919204842089088914,Misericrdia,38.711308403423416,-9.15029402822256,,12318654,2026-06-26,
airbnb,50985,50985/AL,licença invalida (distancia 1.7371579469023024);licença reutilizada 12,https://www.airbnb.com/rooms/919356444392273268,Santo Antnio,38.7247864,-9.1546822,,505424337,2026-06-25,2017-07-10
airbnb,50985,50985/AL,licença invalida (distancia 1.8358047875993895);licença reutilizada 12,https://www.airbnb.com/rooms/919371598350700260,Santo Antnio,38.7237,-9.15447,,505424337,2026-07-02,2017-07-10
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/919508553642611983,Santo Antnio,38.72461162451174,-9.154993157545148,,222858515,2026-07-02,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/919533662808822103,Estrela,38.71166,-9.15845,1,117907002,2026-06-26,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/919563238383489169,Arroios,38.7257205,-9.1371539,1,521439654,2026-06-25,
airbnb,106785,106785/AL,licença invalida (distancia 6.147169322155209);licença reutilizada 6,https://www.airbnb.com/rooms/919589070067456724,Benfica,38.7428049,-9.2024743,2,521447672,2026-06-23,2020-01-22
airbnb,87158,87158/AL,licença reutilizada 7,https://www.airbnb.com/rooms/919596410250790592,Santo Antnio,38.72542941621727,-9.147032885353168,,520508873,2026-07-02,2018-10-20
airbnb,87158,87158/AL,licença reutilizada 7,https://www.airbnb.com/rooms/919602438462458528,Santo Antnio,38.72643725081466,-9.146973138318456,,520508873,2026-07-02,2018-10-20
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/920032811716133552,Estrela,38.71453110303677,-9.155736638915425,1,14365518,2026-06-26,
airbnb,,,sem licença,https://www.airbnb.com/rooms/920141776428810806,Areeiro,38.7380073,-9.1301618,1,505424337,2026-07-02,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/920157190435185465,Estrela,38.707268630925626,-9.157494056215086,2,419162816,2026-06-25,
airbnb,82149,82149/AL,sem licença,https://www.airbnb.com/rooms/920164184241816377,Areeiro,38.7380073,-9.1301618,,505424337,2026-06-23,
airbnb,82149,82149/AL,sem licença,https://www.airbnb.com/rooms/920166323843646537,Areeiro,38.7380073,-9.1301618,,505424337,2026-07-02,
airbnb,106785,106785/AL,licença invalida (distancia 5.25108125298268);licença reutilizada 6,https://www.airbnb.com/rooms/920170970676737375,Benfica,38.7510451,-9.2030231,2,521447672,2026-06-25,2020-01-22
airbnb,82149,82149/AL,sem licença,https://www.airbnb.com/rooms/920171976161682101,Areeiro,38.7380073,-9.1301618,,505424337,2026-07-02,
airbnb,,,sem licença,https://www.airbnb.com/rooms/902706286220223139,So Vicente,38.7190234,-9.1279299,2,517308288,2026-06-26,
airbnb,50985,50985/AL,licença reutilizada 12,https://www.airbnb.com/rooms/920199212849432644,Avenidas Novas,38.7385024,-9.1450781,,505424337,2026-06-25,2017-07-10
airbnb,76660,76660/AL,licença reutilizada 6,https://www.airbnb.com/rooms/920227310426533572,Santo Antnio,38.72561982746746,-9.14476143877074,,520508873,2026-07-02,2018-07-03
airbnb,50985,50985/AL,licença reutilizada 12,https://www.airbnb.com/rooms/920231534847575343,Avenidas Novas,38.7385024,-9.1450781,,505424337,2026-06-25,2017-07-10
airbnb,76660,76660/AL,licença reutilizada 6,https://www.airbnb.com/rooms/920269361018618201,Santo Antnio,38.72533945958161,-9.145240638178585,,520508873,2026-07-02,2018-07-03
airbnb,125269,125269/AL,,https://www.airbnb.com/rooms/920682350794249433,Belm,38.6958631,-9.2193084,1,11245842,2026-06-25,2022-04-07
airbnb,147190,147190/AL,,https://www.airbnb.com/rooms/920709514305080021,Olivais,38.765237994530416,-9.121550577246095,4,19532594,2026-06-25,2023-06-30
airbnb,76660,76660/AL,licença reutilizada 6,https://www.airbnb.com/rooms/920831268338775268,Santo Antnio,38.726928677809916,-9.14556349153161,,520508873,2026-07-02,2018-07-03
airbnb,76664,76664/AL,licença reutilizada 5,https://www.airbnb.com/rooms/920839296999994599,Santo Antnio,38.725758543712594,-9.14502040325728,,520508873,2026-07-02,2018-07-03
airbnb,76660,76660/AL,licença reutilizada 6,https://www.airbnb.com/rooms/920839377915329269,Santo Antnio,38.727008550542934,-9.146757882839493,,520508873,2026-07-02,2018-07-03
airbnb,76663,76663/AL,licença reutilizada 6,https://www.airbnb.com/rooms/920843742373256783,Santo Antnio,38.72512,-9.1463,,520508873,2026-07-02,2018-07-03
airbnb,76660,76660/AL,licença reutilizada 6,https://www.airbnb.com/rooms/920843825230196103,Santo Antnio,38.72496696003587,-9.144941821656328,,520508873,2026-07-02,2018-07-03
airbnb,76660,76660/AL,licença reutilizada 6,https://www.airbnb.com/rooms/920963430831865434,Santo Antnio,38.72634411812829,-9.146959713920538,,520508873,2026-07-02,2018-07-03
airbnb,87507,87507/AL,licença reutilizada 11,https://www.airbnb.com/rooms/902985070009827910,So Vicente,38.7167722,-9.1213397,,289160327,2026-06-25,2018-10-20
airbnb,76663,76663/AL,licença reutilizada 6,https://www.airbnb.com/rooms/921029952323778845,Santo Antnio,38.72705729133272,-9.146339964650801,,520508873,2026-07-02,2018-07-03
airbnb,76663,76663/AL,licença reutilizada 6,https://www.airbnb.com/rooms/921033860488364417,Santo Antnio,38.72492,-9.14712,,520508873,2026-07-02,2018-07-03
airbnb,76663,76663/AL,licença reutilizada 6,https://www.airbnb.com/rooms/921045031119249810,Santo Antnio,38.72514967756648,-9.145198479213079,,520508873,2026-07-02,2018-07-03
airbnb,76664,76664/AL,licença reutilizada 5,https://www.airbnb.com/rooms/921048662954167225,Santo Antnio,38.72718,-9.14482,,520508873,2026-07-02,2018-07-03
airbnb,76663,76663/AL,licença reutilizada 6,https://www.airbnb.com/rooms/921048756437824068,Santo Antnio,38.72521723755102,-9.14494556871024,,520508873,2026-07-02,2018-07-03
airbnb,88888,88888/AL,licença invalida (distancia 5.095282601252625),https://www.airbnb.com/rooms/921766343191699684,Parque das Naes,38.77400200490702,-9.103636344168557,,521980298,2026-06-25,2018-11-24
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/903418528744207678,Arroios,38.73401669785878,-9.143846589250257,2,419162816,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/922208073129273357,Areeiro,38.7445154,-9.142120499999999,2,513927952,2026-06-25,
airbnb,76663,76663/AL,licença reutilizada 6,https://www.airbnb.com/rooms/922268361310833260,Santo Antnio,38.72700879825332,-9.146483491964469,,520508873,2026-07-02,2018-07-03
airbnb,,,sem licença,https://www.airbnb.com/rooms/922284979137685927,Santo Antnio,38.72506,-9.14655,,520508873,2026-07-02,
airbnb,76664,76664/AL,licença reutilizada 5,https://www.airbnb.com/rooms/922291384877106458,Santo Antnio,38.72506008581044,-9.144766116017998,,520508873,2026-07-02,2018-07-03
